Article Date,Advisor Name,Stock Name,Company Code,Call,Price on Article Day,Target Price,Today's Price,Time to reach target,Arbitrage %,Today P/L %,Article URL
2024-08-07 11:59:00,KR Choksey,Divi's Laboratories,DIVISLAB,Hold,4826.95,4930,6142.25,Call type not supported.,10.434120335110439,37.58904170960083,https://www.moneycontrol.com/news/business/stocks/hold-divis-laboratories-target-of-rs-4930-kr-choksey-12789559.html
2024-08-07 12:18:00,KR Choksey,State Bank of India,SBIN,Buy,811.65,1010,799.75,Not reached yet.,17.956204379562042,-6.598540145985401,https://www.moneycontrol.com/news/business/stocks/buy-state-bank-of-india-target-of-rs-1010-kr-choksey-12789491.html
2024-08-07 12:21:00,KR Choksey,Maruti Suzuki,MARUTI,Buy,12200.85,14148,12776.65,Not reached yet.,17.66858511593865,6.263099238164936,https://www.moneycontrol.com/news/business/stocks/buy-maruti-suzuki-target-of-rs-14148-kr-choksey-12789466.html
2024-08-07 12:31:00,KR Choksey,Bandhan Bank,0P0001BAJB,Accumulate,,217,,,,,https://www.moneycontrol.com/news/business/stocks/accumulate-bandhan-bank-target-of-rs-217-kr-choksey-12789452.html
2024-08-07 12:33:00,KR Choksey,Adani Wilmar,AWL,Accumulate,382.35,410,337.45,Not reached yet.,20.837017388741522,-0.5452402004126209,https://www.moneycontrol.com/news/business/stocks/accumulate-adani-wilmar-target-of-rs-410-kr-choksey-12789456.html
2024-08-07 12:38:00,KR Choksey,UPL,UPLD,Hold,,534,,,,,https://www.moneycontrol.com/news/business/stocks/hold-upl-target-of-rs-534-kr-choksey-2-12789462.html
2024-08-07 12:44:00,ICICI Securities,Bharat Heavy Electricals,BHEL,Buy,291.65,370,270.0,Not reached yet.,12.684635297700616,-17.770671539515767,https://www.moneycontrol.com/news/business/earnings/buy-bharat-heavy-electricals-target-of-rs-370-icici-securities-12789473.html
2024-08-07 12:44:00,ICICI Securities,Shyam Metalics and Energy,SHYAMMETL,Buy,696.45,825,910.9,33,15.789473684210526,27.845614035087717,https://www.moneycontrol.com/news/business/earnings/buy-shyam-metalics-and-energy-target-of-rs-825-icici-securities-2-12789472.html
2024-08-07 12:44:00,ICICI Securities,Zee Entertainment Enterprises,ZEEL,Buy,134.18,195,130.15,Not reached yet.,29.42191544434859,-13.619167717528363,https://www.moneycontrol.com/news/business/earnings/buy-zee-entertainment-enterprises-target-of-rs-195-icici-securities-12789474.html
2024-08-07 12:44:00,ICICI Securities,Crompton Greaves Consumer Electricals,CROMPTON,Buy,428.5,540,430.85,Not reached yet.,28.388017118402274,2.43699476937708,https://www.moneycontrol.com/news/business/earnings/buy-crompton-greaves-consumer-electricals-target-of-rs-540-icici-securities-12789475.html
2024-08-07 12:55:00,Geojit Financial Services,Tech Mahindra,TECHM,Buy,1456.35,1645,1647.05,36,12.087762333060786,12.227446170618702,https://www.moneycontrol.com/news/business/stocks/buy-tech-mahindra-target-of-rs-1645-geojit-financial-services-12789651.html
2024-08-07 13:02:00,Geojit Financial Services,Mahindra and Mahindra Financial Services,,Accumulate,,330,,,,,https://www.moneycontrol.com/news/business/stocks/accumulate-mahindra-and-mahindra-financial-services-target-of-rs-330-geojit-financial-services-12789679.html
2024-08-07 13:02:00,Motilal Oswal,Gland Pharma,GLAND,Buy,2115.4,2440,1698.55,Not reached yet.,29.432671140227562,-9.898416571625607,https://www.moneycontrol.com/news/business/buy-gland-pharma-target-of-rs-2440-motilal-oswal-12789621.html
2024-08-07 13:03:00,ICICI Securities,Utkarsh Small Finance Bank,UTKARSHBNK,Buy,48.71,70,1886.4,Call type not supported.,23.87158080499559,28.03909590714723,https://www.moneycontrol.com/news/business/buy-utkarsh-small-finance-bank-target-of-rs-70-icici-securities-5-12789510.html
2024-08-07 13:03:00,Motilal Oswal,V-Mart Retail,VMART,Neutral,3275.05,3500,1201.1,Not reached yet.,13.149983298073714,-33.73789110344058,https://www.moneycontrol.com/news/business/neutral-v-mart-retail-target-of-rs-3500-motilal-oswal-12789629.html
2024-08-07 13:03:00,ICICI Securities,Marico,MCOIN23477-USD,Buy,,780,749.95,Call type not supported.,7.796900839100873,-8.133766154223062,https://www.moneycontrol.com/news/business/buy-marico-target-of-rs-780-icici-securities-12789509.html
2024-08-07 13:03:00,Motilal Oswal,VRL Logistics,VRLLOG,Buy,544.15,660,416.85,Not reached yet.,9.068874974752571,-15.804887901434054,https://www.moneycontrol.com/news/business/buy-vrl-logistics-target-of-rs-660-motilal-oswal-12789626.html
2024-08-07 13:03:00,Motilal Oswal,Godrej Agrovet,GODREJAGRO,Neutral,796.7,880,,,,,https://www.moneycontrol.com/news/business/neutral-godrej-agrovet-target-of-rs-880-motilal-oswal-12789627.html
2024-08-07 13:03:00,Motilal Oswal,Triveni Turbine,TRITURBINE,Buy,595.65,720,,,,,https://www.moneycontrol.com/news/business/buy-triveni-turbine-target-of-rs-720-motilal-oswal-12789624.html
2024-08-07 13:03:00,Motilal Oswal,Vedanta,VEDL,Neutral,413.25,460,,,,,https://www.moneycontrol.com/news/business/neutral-vedanta-target-of-rs-460-motilal-oswal-12789628.html
2024-08-07 13:03:00,Motilal Oswal,Titan Company,TITAN,Buy,3375.95,4000,575.35,Not reached yet.,13.431296725960296,-1.117126407149609,https://www.moneycontrol.com/news/business/buy-titan-company-target-of-rs-4000-motilal-oswal-12789625.html
2024-08-07 13:03:00,ICICI Securities,GlaxoSmithKline Pharmaceuticals: target of Rs 2640: ICICI Securities,,Hold,,2640,497.5,Call type not supported.,-1.2133576720712933,6.839901213357677,https://www.moneycontrol.com/news/business/hold-glaxosmithkline-pharmaceuticals-target-of-rs-2640-icici-securities-12789514.html
2024-08-07 13:03:00,ICICI Securities,GR Infraprojects,,Buy,,1875,795.8,25,14.39466158245949,26.437877343501746,https://www.moneycontrol.com/news/business/buy-gr-infraprojects-target-of-rs-1875-icici-securities-12789505.html
2024-08-07 13:03:00,ICICI Securities,Torrent Power,TORNTPOWER,Hold,1763.0,1825,3474.4,Not reached yet.,26.734680945440726,10.081743869209818,https://www.moneycontrol.com/news/business/earnings/hold-torrent-power-target-of-rs-1825-icici-securities-12789659.html
2024-08-07 13:03:00,ICICI Securities,Sudarshan Chemical Industries: target of Rs 780: ICICI Securities,SUDARSCHEM,Reduce,914.7,780,,,,,https://www.moneycontrol.com/news/business/reduce-sudarshan-chemical-industries-target-of-rs-780-icici-securities-12789512.html
2024-08-07 13:03:00,ICICI Securities,Carborundum Universal: target of Rs 1450: ICICI Securities,,Reduce,,1450,4469.45,Call type not supported.,6.530307872589757,36.03768129175608,https://www.moneycontrol.com/news/business/reduce-carborundum-universal-target-of-rs-1450-icici-securities-12789511.html
2024-08-07 13:03:00,Motilal Oswal,Syrma SGS Technology,SYRMA,Buy,466.3,540,45.41,Not reached yet.,37.41656851197488,-10.855908912446017,https://www.moneycontrol.com/news/business/buy-syrma-sgs-technology-target-of-rs-540-motilal-oswal-12789623.html
2024-08-07 14:09:00,ICICI Securities,Tata Power,TATAPOWER,Buy,434.8,500,461.15,Not reached yet.,15.35355865728458,6.390587149613563,https://www.moneycontrol.com/news/business/stocks/buy-tata-power-target-of-rs-500-icici-securities-12789787.html
2024-08-07 14:23:00,ICICI Securities,Macrotech Developers,LODHA,Hold,1175.3,1264,1169.85,Call type not supported.,-17.903419608352554,-24.018445750657627,https://www.moneycontrol.com/news/business/earnings/hold-macrotech-developers-target-of-rs-1264-icici-securities-12789660.html
2024-08-07 14:23:00,ICICI Securities,Godrej Properties,GODREJPROP,Sell,2835.25,1861,3014.25,Not reached yet.,43.81038647342995,8.990036231884059,https://www.moneycontrol.com/news/business/earnings/sell-godrej-properties-target-of-rs-1861-icici-securities-12789664.html
2024-08-07 14:29:00,ICICI Securities,Indus Tower,INDUSTOWER,Sell,413.65,270,378.5,Not reached yet.,30.00648088139987,1.8794556059624108,https://www.moneycontrol.com/news/business/earnings/sell-indus-tower-target-of-rs-270-icici-securities-3-12789663.html
2024-08-07 14:30:00,ICICI Securities,Multi Commodity Exchange of India,MCX,Hold,4198.85,4295,6410.55,Call type not supported.,8.819579923484252,62.41987382502724,https://www.moneycontrol.com/news/business/earnings/hold-multi-commodity-exchange-of-india-target-of-rs-4295-icici-securities-12789661.html
2024-08-07 14:31:00,Prabhudas Lilladher,Narayana Hrudayalaya,NH,Buy,1222.0,1350,1221.2,43,8.713158318569821,-1.6588822676759472,https://www.moneycontrol.com/news/business/stocks/buy-narayana-hrudayalaya-target-of-rs-1350-prabhudas-lilladher-12789821.html
2024-08-07 14:46:00,Prabhudas Lilladher,Triveni Turbine,TRITURBINE,Buy,595.65,719,795.8,25,14.235780108039405,26.437877343501746,https://www.moneycontrol.com/news/business/stocks/buy-triveni-turbine-target-of-rs-719-prabhudas-lilladher-12789817.html
2024-08-07 14:48:00,Prabhudas Lilladher,Imagicaaworld Entertainment,IMAGICAA,Buy,77.07,116,79.54,Not reached yet.,53.86656055179731,5.504708847327239,https://www.moneycontrol.com/news/business/stocks/buy-imagicaaworld-entertainment-target-of-rs-116-prabhudas-lilladher-12789812.html
2024-08-07 14:55:00,Prabhudas Lilladher,BEML,BLAL,Accumulate,293.3,4484,240.65,Not reached yet.,1281.8181818181818,-25.83975346687211,https://www.moneycontrol.com/news/business/stocks/accumulate-beml-target-of-rs-4484-prabhudas-lilladher-12789806.html
2024-08-07 14:58:00,Prabhudas Lilladher,TVS Motor Company,TVSMOTOR,Hold,2493.35,2484,2794.35,Call type not supported.,3.5755238194516834,16.516209736266024,https://www.moneycontrol.com/news/business/stocks/hold-tvs-motor-company-target-of-rs-2484-prabhudas-lilladher-12789746.html
2024-08-07 15:03:00,Prabhudas Lilladher,Bharti Airtel,BHARTIARTL,Accumulate,1465.7,1593,1687.4,46,10.998850294394307,17.576559941469533,https://www.moneycontrol.com/news/business/stocks/accumulate-bharti-airtel-target-of-rs-1593-prabhudas-lilladher-12789801.html
2024-08-07 15:05:00,Prabhudas Lilladher,Oil and Natural Gas Corporation,ONGC,Hold,310.25,322,292.55,Call type not supported.,7.638308540865794,-2.2062510446264305,https://www.moneycontrol.com/news/business/stocks/hold-oil-and-natural-gas-corporation-target-of-rs-322-prabhudas-lilladher-12789796.html
2024-08-07 15:33:00,Prabhudas Lilladher,Bajaj Electricals,BAJAJELEC,Hold,966.3,941,900.9,Call type not supported.,-14.279207469824643,-17.932133910271013,https://www.moneycontrol.com/news/business/stocks/hold-bajaj-electricals-target-of-rs-941-prabhudas-lilladher-3-12789738.html
2024-08-08 11:18:00,ICICI Securities,Oil and Natural Gas Corporation,ONGC,Buy,306.1,375,292.55,Not reached yet.,26.071608673726683,-1.647335686670021,https://www.moneycontrol.com/news/business/earnings/buy-oil-and-natural-gas-corporation-target-of-rs-375-icici-securities-12790597.html
2024-08-08 11:59:00,ICICI Securities,Syrma SGS Technology,SYRMA,Buy,427.75,540,416.85,Not reached yet.,10.002037074760649,-15.084538602566704,https://www.moneycontrol.com/news/business/earnings/buy-syrma-sgs-technology-target-of-rs-540-icici-securities-12790598.html
2024-08-08 12:06:00,ICICI Securities,InterGlobe Aviation,INDIGO,Buy,4261.45,5265,4693.45,Not reached yet.,22.296810759331944,9.020696383359258,https://www.moneycontrol.com/news/business/earnings/buy-interglobe-aviation-target-of-rs-5265-icici-securities-2-12790599.html
2024-08-08 12:17:00,ICICI Securities,Tata Power,TATAPOWER,Buy,436.7,500,461.15,Not reached yet.,13.90818999886092,5.057523635949422,https://www.moneycontrol.com/news/business/earnings/buy-tata-power-target-of-rs-500-icici-securities-2-12790600.html
2024-08-08 12:17:00,ICICI Securities,VRL Logistics,VRLLOG,Buy,536.1,655,575.35,Not reached yet.,11.984954693109938,-1.632757736365183,https://www.moneycontrol.com/news/business/earnings/buy-vrl-logistics-target-of-rs-655-icici-securities-12790602.html
2024-08-08 12:21:00,ICICI Securities,Bajaj Electricals,BAJAJELEC,Hold,966.3,1000,900.9,Call type not supported.,-8.629905431952126,-17.68468180364567,https://www.moneycontrol.com/news/business/earnings/hold-bajaj-electricals-target-of-rs-1000-icici-securities-12790601.html
2024-08-08 12:26:00,ICICI Securities,Vijaya Diagnostic Centre,VIJAYA,Hold,809.25,815,988.85,Call type not supported.,-0.22647976984758802,21.056497520964683,https://www.moneycontrol.com/news/business/earnings/hold-vijaya-diagnostic-centre-target-of-rs-815-icici-securities-12790603.html
2024-08-08 12:31:00,ICICI Securities,Central Depository Services,CDSL,Hold,2292.85,2235,1478.05,Call type not supported.,-2.741514360313316,-35.6810269799826,https://www.moneycontrol.com/news/business/earnings/hold-central-depository-services-target-of-rs-2235-icici-securities-12790605.html
2024-08-08 12:31:00,ICICI Securities,Orient Cement,ORIENTCEM,Sell,339.1,237,295.75,Not reached yet.,22.256847629981962,2.985074626865679,https://www.moneycontrol.com/news/business/earnings/sell-orient-cement-target-of-rs-237-icici-securities-12790604.html
2024-08-08 12:36:00,ICICI Securities,Fusion Micro Finance,FUSION,Reduce,433.0,385,227.42,20,12.668708177384602,48.41329250311898,https://www.moneycontrol.com/news/business/earnings/reduce-fusion-micro-finance-target-of-rs-385-icici-securities-12790606.html
2024-08-08 13:51:00,KR Choksey,Sonata Software,SONATSOFTW,Accumulate,649.25,694,607.7,3,10.632871034592707,-3.1245018332536123,https://www.moneycontrol.com/news/business/stocks/accumulate-sonata-software-target-of-rs-694-kr-choksey-12790864.html
2024-08-08 13:58:00,KR Choksey,Archean Chemical Industries,ACI,Buy,709.15,943,672.35,Not reached yet.,31.07234693168392,-6.546667593300441,https://www.moneycontrol.com/news/business/stocks/buy-archean-chemical-industries-target-of-rs-943-kr-choksey-12790634.html
2024-08-08 14:01:00,KR Choksey,Cholamandalam Inv and Fin Co,CHOLAFIN,Buy,1335.35,1605,1501.05,52,14.35696473102957,6.950480940505875,https://www.moneycontrol.com/news/business/stocks/buy-cholamandalam-inv-and-fin-co-target-of-rs-1605-kr-choksey-12790627.html
2024-08-08 14:06:00,KR Choksey,Infibeam Avenues,INFIBEAM,Buy,31.0,37,28.79,Not reached yet.,21.391076115485564,-5.5446194225721825,https://www.moneycontrol.com/news/business/stocks/buy-infibeam-avenues-target-of-rs-37-kr-choksey-12790609.html
2024-08-08 14:11:00,KR Choksey,Laxmi Organic Industries,LXCHEM,Hold,248.15,253,278.4,Call type not supported.,-7.529239766081878,1.754385964912264,https://www.moneycontrol.com/news/business/stocks/hold-laxmi-organic-industries-target-of-rs-253-kr-choksey-12790591.html
2024-08-08 14:36:00,Prabhudas Lilladher,Harsha Engineers International,HARSHA,Hold,529.75,565,503.5,Call type not supported.,-1.146006473624347,-11.906219928265237,https://www.moneycontrol.com/news/business/stocks/hold-harsha-engineers-international-target-of-rs-565-prabhudas-lilladher-12790820.html
2024-08-08 14:43:00,Prabhudas Lilladher,V.I.P. Industries,VIPIND,Hold,444.2,454,547.45,Call type not supported.,-4.148632956824655,15.581125303494156,https://www.moneycontrol.com/news/business/stocks/hold-v-i-p-industries-target-of-rs-454-prabhudas-lilladher-12790815.html
2024-08-08 14:46:00,Prabhudas Lilladher,Cummins India,CUMMINSIND,Accumulate,3522.1,4081,3614.15,Not reached yet.,2.388479100807863,-9.32435144763912,https://www.moneycontrol.com/news/business/stocks/accumulate-cummins-india-target-of-rs-4081-prabhudas-lilladher-12790804.html
2024-08-08 14:49:00,Prabhudas Lilladher,Lupin,LUPIN,Buy,1910.75,2300,2224.5,Not reached yet.,26.739220278275244,22.57886761261882,https://www.moneycontrol.com/news/business/stocks/buy-lupin-target-of-rs-2300-prabhudas-lilladher-12790789.html
2024-08-08 14:54:00,Prabhudas Lilladher,Fortis Healthcare,FORTIS,Buy,496.9,515,600.3,24,13.11223369207116,31.84713375796177,https://www.moneycontrol.com/news/business/stocks/buy-fortis-healthcare-target-of-rs-515-prabhudas-lilladher-2-12790748.html
2024-08-08 14:57:00,Prabhudas Lilladher,Safari Industries (India),SAFARI,Buy,2142.3,2476,2611.0,36,17.1682756009843,23.556691273897417,https://www.moneycontrol.com/news/business/stocks/buy-safari-industries-india-target-of-rs-2476-prabhudas-lilladher-12790737.html
2024-08-08 15:34:00,Motilal Oswal,Cummins India,CUMMINSIND,Buy,3748.55,4300,3614.15,Not reached yet.,7.882984595313358,-9.32435144763912,https://www.moneycontrol.com/news/business/buy-cummins-india-target-of-rs-4300-motilal-oswal-12791108.html
2024-08-08 15:34:00,Motilal Oswal,Brigade Enterprises,BRIGADE,Buy,1175.6,1525,1294.75,Not reached yet.,17.733343626959012,-0.042461205898244,https://www.moneycontrol.com/news/business/buy-brigade-enterprises-target-of-rs-1525-motilal-oswal-12791106.html
2024-08-08 15:35:00,Motilal Oswal,Updater Services,UDS,Buy,320.9,400,,,,,https://www.moneycontrol.com/news/business/buy-updater-services-target-of-rs-400-motilal-oswal-12791111.html
2024-08-08 15:35:00,Motilal Oswal,Aditya Birla Fashion and Retail,ABFRL,Neutral,323.05,340,2224.5,Call type not supported.,12.963218074114891,22.57886761261882,https://www.moneycontrol.com/news/business/neutral-aditya-birla-fashion-and-retail-target-of-rs-340-motilal-oswal-12791117.html
2024-08-08 15:35:00,Motilal Oswal,Raymond,RJF,Buy,,2310,38486.8,Call type not supported.,-17.051480591759336,8.071194203150881,https://www.moneycontrol.com/news/business/buy-raymond-target-of-rs-2310-motilal-oswal-12791110.html
2024-08-08 15:35:00,Motilal Oswal,Clean Science & Technology,045520,Neutral,,1440,24337.05,Call type not supported.,-0.9947329197913304,-12.381958720203915,https://www.moneycontrol.com/news/business/neutral-clean-science-target-of-rs-1440-motilal-oswal-12791113.html
2024-08-08 15:35:00,Motilal Oswal,Indigo Paints,INDIGOPNTS,Buy,1478.2,1700,1481.9,Not reached yet.,22.293360189914402,6.60384145025539,https://www.moneycontrol.com/news/business/buy-indigo-paints-target-of-rs-1700-motilal-oswal-2-12791109.html
2024-08-08 15:35:00,Motilal Oswal,Shree Cement,SHREECEM,Neutral,25098.6,27500,,,,,https://www.moneycontrol.com/news/business/neutral-shree-cement-target-of-rs-27500-motilal-oswal-12791114.html
2024-08-08 15:35:00,Motilal Oswal,Bosch,BOSCHLTD,Neutral,32430.85,29540,,,,,https://www.moneycontrol.com/news/business/neutral-bosch-target-of-rs-29540-motilal-oswal-12791115.html
2024-08-08 15:35:00,Motilal Oswal,Lupin,LUPIN,Neutral,1994.45,2050,340.25,Call type not supported.,5.557280347718092,5.634895995032592,https://www.moneycontrol.com/news/business/neutral-lupin-target-of-rs-2050-motilal-oswal-12791112.html
2024-08-08 15:35:00,Motilal Oswal,BSE,^BSESN,Neutral,,2700,383.4,Not reached yet.,30.314383450073308,24.906336536895257,https://www.moneycontrol.com/news/business/neutral-bse-target-of-rs-2700-motilal-oswal-12791116.html
2024-08-08 15:37:00,Emkay,VRL Logistics,VRLLOG,Buy,529.85,725,575.35,Not reached yet.,23.952812446572068,-1.632757736365183,https://www.moneycontrol.com/news/business/buy-vrl-logistics-target-of-rs-725-emkay-12791119.html
2024-08-08 15:37:00,Emkay,ONGC,ONGC,Buy,329.1,360,292.55,Not reached yet.,21.028744326777616,-1.647335686670021,https://www.moneycontrol.com/news/business/buy-ongc-target-of-rs-360-emkay-12791118.html
2024-08-09 14:38:00,ICICI Securities,Blue Jet Healthcare,BLUEJET,Buy,501.35,600,523.15,Not reached yet.,40.878140408546614,22.833998591218595,https://www.moneycontrol.com/news/business/earnings/buy-blue-jet-healthcare-target-of-rs-600-icici-securities-12792167.html
2024-08-09 14:40:00,ICICI Securities,Hindalco Industries,HINDALCO,Buy,623.7,830,747.35,Not reached yet.,19.717294100677925,7.796047886917651,https://www.moneycontrol.com/news/business/earnings/buy-hindalco-industries-target-of-rs-830-icici-securities-12792168.html
2024-08-09 14:43:00,ICICI Securities,Solar Industries,SOLARINDS,Buy,10218.75,13250,11318.45,Not reached yet.,7.182003130523415,-8.442706163571861,https://www.moneycontrol.com/news/business/earnings/buy-solar-industries-target-of-rs-13250-icici-securities-2-12792169.html
2024-08-09 14:46:00,ICICI Securities,Gulf Oil Lubricants India,GULFOILLUB,Buy,1152.45,1375,1313.45,29,14.47839480476231,9.353925568229135,https://www.moneycontrol.com/news/business/earnings/buy-gulf-oil-lubricants-india-target-of-rs-1375-icici-securities-12792170.html
2024-08-09 14:51:00,ICICI Securities,Shree Cement,SHREECEM,Hold,25098.6,24184,808.55,31,31.500187055742607,51.24392068836512,https://www.moneycontrol.com/news/business/earnings/hold-shree-cement-target-of-rs-24184-icici-securities-12792173.html
2024-08-09 14:51:00,ICICI Securities,Motilal Oswal Financial Services,MOTILALOFS,Buy,609.95,703,24337.05,Call type not supported.,-13.3359254195865,-12.787466247632636,https://www.moneycontrol.com/news/business/earnings/buy-motilal-oswal-financial-services-target-of-rs-703-icici-securities-12792171.html
2024-08-09 15:02:00,ICICI Securities,Century Plyboards,CENTURYPLY,Hold,707.15,687,904.9,Call type not supported.,-4.23752439364371,26.136046835795927,https://www.moneycontrol.com/news/business/earnings/hold-century-plyboards-target-of-rs-687-icici-securities-12792175.html
2024-08-09 15:06:00,ICICI Securities,Varroc Engineering,VARROC,Hold,583.05,595,575.7,Call type not supported.,-10.38481813389563,-13.291663528880186,https://www.moneycontrol.com/news/business/earnings/hold-varroc-engineering-target-of-rs-595-icici-securities-12792174.html
2024-08-09 15:09:00,ICICI Securities,Dr Lal Pathlabs,LALPATHLAB,Hold,3186.35,3240,3505.95,Call type not supported.,9.87892969783295,18.898158510530067,https://www.moneycontrol.com/news/business/earnings/hold-dr-lal-pathlabs-target-of-rs-3240-icici-securities-12792176.html
2024-08-09 15:17:00,ICICI Securities,Bosch,BOSCHLTD,Sell,32430.85,25221,3614.15,Not reached yet.,18.665922757423594,10.38001363833612,https://www.moneycontrol.com/news/business/earnings/sell-bosch-target-of-rs-25221-icici-securities-12792224.html
2024-08-09 15:17:00,ICICI Securities,Bosch,BOSCHLTD,Sell,32430.85,25221,38486.8,Not reached yet.,28.734004992942907,-8.750648135982125,https://www.moneycontrol.com/news/business/earnings/sell-bosch-target-of-rs-25221-icici-securities-12792224.html
2024-08-09 15:17:00,ICICI Securities,Bosch,BOSCHLTD,Sell,32430.85,25221,3614.15,Not reached yet.,18.665922757423594,10.38001363833612,https://www.moneycontrol.com/news/business/earnings/sell-bosch-target-of-rs-25221-icici-securities-12792224.html
2024-08-09 15:17:00,ICICI Securities,Cummins India,CUMMINSIND,Reduce,3748.55,3280,38486.8,Not reached yet.,28.734004992942907,-8.750648135982125,https://www.moneycontrol.com/news/business/earnings/reduce-cummins-india-target-of-rs-3280-icici-securities-12792225.html
2024-08-09 15:17:00,ICICI Securities,Cummins India,CUMMINSIND,Reduce,3748.55,3280,3614.15,Not reached yet.,18.665922757423594,10.38001363833612,https://www.moneycontrol.com/news/business/earnings/reduce-cummins-india-target-of-rs-3280-icici-securities-12792225.html
2024-08-09 15:17:00,ICICI Securities,Cummins India,CUMMINSIND,Reduce,3748.55,3280,38486.8,Not reached yet.,28.734004992942907,-8.750648135982125,https://www.moneycontrol.com/news/business/earnings/reduce-cummins-india-target-of-rs-3280-icici-securities-12792225.html
2024-08-09 15:17:00,ICICI Securities,Cummins India,CUMMINSIND,Reduce,3748.55,3280,38486.8,Not reached yet.,28.734004992942907,-8.750648135982125,https://www.moneycontrol.com/news/business/earnings/reduce-cummins-india-target-of-rs-3280-icici-securities-12792225.html
2024-08-09 15:17:00,ICICI Securities,Cummins India,CUMMINSIND,Reduce,3748.55,3280,3614.15,Not reached yet.,18.665922757423594,10.38001363833612,https://www.moneycontrol.com/news/business/earnings/reduce-cummins-india-target-of-rs-3280-icici-securities-12792225.html
2024-08-09 15:17:00,ICICI Securities,Cummins India,CUMMINSIND,Reduce,3748.55,3280,38486.8,Not reached yet.,28.734004992942907,-8.750648135982125,https://www.moneycontrol.com/news/business/earnings/reduce-cummins-india-target-of-rs-3280-icici-securities-12792225.html
2024-08-09 15:17:00,ICICI Securities,Bosch,BOSCHLTD,Sell,32430.85,25221,38486.8,Not reached yet.,28.734004992942907,-8.750648135982125,https://www.moneycontrol.com/news/business/earnings/sell-bosch-target-of-rs-25221-icici-securities-12792224.html
2024-08-09 15:17:00,ICICI Securities,Cummins India,CUMMINSIND,Reduce,3728.5,3280,38486.8,Not reached yet.,28.734004992942907,-8.750648135982125,https://www.moneycontrol.com/news/business/earnings/reduce-cummins-india-target-of-rs-3280-icici-securities-12792225.html
2024-08-09 15:17:00,ICICI Securities,Bosch,BOSCHLTD,Sell,31835.65,25221,3614.15,Not reached yet.,18.665922757423594,10.38001363833612,https://www.moneycontrol.com/news/business/earnings/sell-bosch-target-of-rs-25221-icici-securities-12792224.html
2024-08-09 15:17:00,ICICI Securities,Bosch,BOSCHLTD,Sell,32430.85,25221,3614.15,Not reached yet.,18.665922757423594,10.38001363833612,https://www.moneycontrol.com/news/business/earnings/sell-bosch-target-of-rs-25221-icici-securities-12792224.html
2024-08-09 15:17:00,ICICI Securities,Bosch,BOSCHLTD,Sell,32430.85,25221,38486.8,Not reached yet.,28.734004992942907,-8.750648135982125,https://www.moneycontrol.com/news/business/earnings/sell-bosch-target-of-rs-25221-icici-securities-12792224.html
2024-08-09 15:17:00,ICICI Securities,Cummins India,CUMMINSIND,Reduce,3748.55,3280,38486.8,Not reached yet.,28.734004992942907,-8.750648135982125,https://www.moneycontrol.com/news/business/earnings/reduce-cummins-india-target-of-rs-3280-icici-securities-12792225.html
2024-08-09 15:17:00,ICICI Securities,Cummins India,CUMMINSIND,Reduce,3748.55,3280,38486.8,Not reached yet.,28.734004992942907,-8.750648135982125,https://www.moneycontrol.com/news/business/earnings/reduce-cummins-india-target-of-rs-3280-icici-securities-12792225.html
2024-08-09 15:17:00,ICICI Securities,Bosch,BOSCHLTD,Sell,32430.85,25221,3614.15,Not reached yet.,18.665922757423594,10.38001363833612,https://www.moneycontrol.com/news/business/earnings/sell-bosch-target-of-rs-25221-icici-securities-12792224.html
2024-08-09 15:17:00,ICICI Securities,Cummins India,CUMMINSIND,Reduce,3748.55,3280,3614.15,Not reached yet.,18.665922757423594,10.38001363833612,https://www.moneycontrol.com/news/business/earnings/reduce-cummins-india-target-of-rs-3280-icici-securities-12792225.html
2024-08-09 15:17:00,ICICI Securities,Cummins India,CUMMINSIND,Reduce,3748.55,3280,3614.15,Not reached yet.,18.665922757423594,10.38001363833612,https://www.moneycontrol.com/news/business/earnings/reduce-cummins-india-target-of-rs-3280-icici-securities-12792225.html
2024-08-09 15:17:00,ICICI Securities,Cummins India,CUMMINSIND,Reduce,3748.55,3280,38486.8,Not reached yet.,28.734004992942907,-8.750648135982125,https://www.moneycontrol.com/news/business/earnings/reduce-cummins-india-target-of-rs-3280-icici-securities-12792225.html
2024-08-09 15:17:00,ICICI Securities,Bosch,BOSCHLTD,Sell,32430.85,25221,38486.8,Not reached yet.,28.734004992942907,-8.750648135982125,https://www.moneycontrol.com/news/business/earnings/sell-bosch-target-of-rs-25221-icici-securities-12792224.html
2024-08-09 15:17:00,ICICI Securities,Cummins India,CUMMINSIND,Reduce,3748.55,3280,3614.15,Not reached yet.,18.665922757423594,10.38001363833612,https://www.moneycontrol.com/news/business/earnings/reduce-cummins-india-target-of-rs-3280-icici-securities-12792225.html
2024-08-09 15:17:00,ICICI Securities,Bosch,BOSCHLTD,Sell,32430.85,25221,3614.15,Not reached yet.,18.665922757423594,10.38001363833612,https://www.moneycontrol.com/news/business/earnings/sell-bosch-target-of-rs-25221-icici-securities-12792224.html
2024-08-09 15:17:00,ICICI Securities,Cummins India,CUMMINSIND,Reduce,3748.55,3280,3614.15,Not reached yet.,18.665922757423594,10.38001363833612,https://www.moneycontrol.com/news/business/earnings/reduce-cummins-india-target-of-rs-3280-icici-securities-12792225.html
